team_home_elo_pre,team_away_elo_pre,score_avg_pts_for_roll.home,score_avg_pts_against_roll.home,score_avg_pts_for_roll.away,score_avg_pts_against_roll.away,weather_cold,weather_wind_bad,weather_rain,weather_snow,weather_fog,team_offense_type.home_strong,team_offense_type.home_weak,team_defense_type.home_strong,team_defense_type.home_weak,team_offense_type.away_strong,team_offense_type.away_weak,team_defense_type.away_strong,team_defense_type.away_weak
928.0646937895297,1068.7992637049115,30.166666666666668,15.333333333333334,22.666666666666668,19.666666666666668,False,False,False,False,False,True,False,True,False,False,False,False,False
928.0646937895297,1050.066045486323,25.5,16.166666666666668,32.5,14.166666666666666,False,False,False,False,False,True,False,True,False,True,False,True,False
928.0646937895297,1068.7992637049115,26.666666666666668,17.333333333333332,22.333333333333332,21.5,False,False,False,False,False,True,False,True,False,False,False,False,False
928.0646937895297,1025.007351001097,24.333333333333332,23.833333333333332,18.166666666666668,30.5,False,False,False,False,False,True,False,False,False,False,False,False,True
928.0646937895297,1020.720023407636,22.166666666666668,24.833333333333332,17.0,18.666666666666668,False,False,False,False,False,False,False,False,True,False,True,False,False
928.0646937895297,905.1515249408658,25.5,17.333333333333332,15.833333333333334,27.333333333333332,False,False,False,False,False,True,False,True,False,False,True,False,True
928.0646937895297,1050.066045486323,23.0,14.5,18.5,14.0,False,False,False,False,False,False,False,True,False,False,False,True,False
928.0646937895297,1076.5538265063985,20.5,16.166666666666668,19.0,33.333333333333336,False,False,False,False,False,False,False,True,False,False,False,False,True
928.0646937895297,911.7988128822509,20.5,24.5,26.833333333333332,25.5,False,False,False,False,False,False,False,False,True,True,False,False,True
928.0646937895297,1053.9666878730643,26.833333333333332,30.833333333333332,27.333333333333332,25.666666666666668,False,False,False,False,False,True,False,False,True,True,False,False,True
928.0646937895297,1065.4695872311397,29.166666666666668,26.833333333333332,25.0,24.0,False,False,False,False,False,True,False,False,True,True,False,False,False
928.0646937895297,1076.5538265063985,25.333333333333332,21.333333333333332,18.5,23.333333333333332,False,False,False,False,False,True,False,False,False,False,False,False,False
928.0646937895297,1025.007351001097,19.833333333333332,26.333333333333332,22.5,22.833333333333332,False,False,False,False,False,False,False,False,True,False,False,False,False
928.0646937895297,1050.066045486323,16.5,24.5,27.166666666666668,17.5,False,False,False,False,False,False,True,False,True,True,False,True,False
928.0646937895297,901.115105782969,20.333333333333332,25.5,21.666666666666668,14.166666666666666,False,False,False,False,False,False,False,False,True,False,False,True,False
928.0646937895297,1020.720023407636,16.666666666666668,25.333333333333332,30.333333333333332,14.0,False,False,False,False,False,False,True,False,True,True,False,True,False
928.0646937895297,970.6497656149076,18.666666666666668,21.0,19.166666666666668,20.166666666666668,False,False,False,False,False,False,False,False,False,False,False,False,False
928.0646937895297,916.5085964025061,19.0,19.0,13.0,23.333333333333332,False,False,False,False,False,False,False,False,False,False,True,False,False
928.0646937895297,911.7988128822509,16.333333333333332,17.833333333333332,18.0,19.666666666666668,False,False,False,False,False,False,True,True,False,False,False,False,False
928.0646937895297,922.6059636691656,14.0,19.666666666666668,17.166666666666668,16.833333333333332,False,False,False,False,False,False,True,False,False,False,True,True,False
928.0646937895297,1050.066045486323,14.333333333333334,19.666666666666668,21.666666666666668,19.833333333333332,False,False,False,False,False,False,True,False,False,False,False,False,False
928.0646937895297,946.1797634574767,14.333333333333334,26.666666666666668,23.0,23.333333333333332,False,False,False,False,False,False,True,False,True,False,False,False,False
928.0646937895297,1076.5538265063985,17.333333333333332,23.5,21.166666666666668,30.833333333333332,False,False,False,False,False,False,True,False,False,False,False,False,True
928.0646937895297,963.5834565372198,18.0,25.666666666666668,12.166666666666666,28.333333333333332,False,False,False,False,False,False,False,False,True,False,True,False,True
928.0646937895297,980.9644965547423,14.333333333333334,23.833333333333332,16.666666666666668,22.166666666666668,False,False,False,False,False,False,True,False,False,False,True,False,False
928.0646937895297,1020.720023407636,12.833333333333334,28.833333333333332,30.0,25.333333333333332,False,False,False,False,False,False,True,False,True,True,False,False,True
928.0646937895297,980.9644965547423,16.166666666666668,26.5,18.833333333333332,16.833333333333332,False,False,False,False,False,False,True,False,True,False,False,True,False
928.0646937895297,888.3340018894845,18.5,31.0,21.833333333333332,20.0,False,False,False,False,False,False,False,False,True,False,False,False,False
928.0646937895297,1050.066045486323,17.833333333333332,28.833333333333332,25.333333333333332,22.833333333333332,False,False,False,False,False,False,True,False,True,True,False,False,False
928.0646937895297,952.9721326724367,22.333333333333332,28.5,22.5,31.0,False,False,False,False,False,False,False,False,True,False,False,False,True
928.0646937895297,1076.5538265063985,21.833333333333332,27.166666666666668,27.166666666666668,11.333333333333334,False,False,False,False,False,False,False,False,True,True,False,True,False
928.0646937895297,1020.720023407636,20.166666666666668,30.0,21.666666666666668,16.0,False,False,False,False,False,False,False,False,True,False,False,True,False
928.0646937895297,1071.712634727573,18.5,30.333333333333332,18.166666666666668,16.166666666666668,False,False,False,False,False,False,False,False,True,False,False,True,False
928.0646937895297,961.9814814228336,23.333333333333332,29.166666666666668,24.166666666666668,20.666666666666668,False,False,False,False,False,False,False,False,True,True,False,False,False
928.0646937895297,911.7988128822509,26.666666666666668,21.0,22.5,32.0,False,False,False,False,False,True,False,False,False,False,False,False,True
928.0646937895297,980.9644965547423,27.666666666666668,21.5,20.666666666666668,30.0,False,False,False,False,False,True,False,False,False,False,False,False,True
928.0646937895297,1050.066045486323,29.833333333333332,21.0,33.833333333333336,28.666666666666668,False,False,False,False,False,True,False,False,False,True,False,False,True
928.0646937895297,1016.1879695783665,30.0,24.166666666666668,30.5,18.166666666666668,False,False,False,False,False,True,False,False,True,True,False,False,False
928.0646937895297,1107.5056271456103,31.5,24.833333333333332,24.833333333333332,27.5,False,False,False,False,False,True,False,False,True,True,False,False,True
928.0646937895297,1020.720023407636,27.666666666666668,30.666666666666668,24.833333333333332,21.5,False,False,False,False,False,True,False,False,True,True,False,False,False
928.0646937895297,1056.1827456266903,26.166666666666668,24.833333333333332,19.5,26.0,False,False,False,False,False,True,False,False,True,False,False,False,True
928.0646937895297,1076.5538265063985,22.833333333333332,23.166666666666668,21.333333333333332,26.166666666666668,False,False,False,False,False,False,False,False,False,False,False,False,True
952.9721326724367,1056.1827456266903,24.5,25.666666666666668,23.833333333333332,23.0,False,False,False,False,False,True,False,False,True,False,False,False,False
952.9721326724367,1068.7992637049115,20.833333333333332,29.666666666666668,34.0,22.666666666666668,False,False,False,False,False,False,False,False,True,True,False,False,False
952.9721326724367,888.3340018894845,22.5,24.5,22.166666666666668,27.166666666666668,False,False,False,False,False,False,False,False,True,False,False,False,True
952.9721326724367,1053.9666878730643,25.333333333333332,19.833333333333332,31.0,21.666666666666668,False,False,False,False,False,True,False,False,False,True,False,False,False
952.9721326724367,970.6497656149076,24.166666666666668,18.0,19.166666666666668,23.166666666666668,False,False,False,False,False,True,False,False,False,False,False,False,False
952.9721326724367,1033.313465888192,25.833333333333332,16.166666666666668,17.166666666666668,31.5,False,False,False,False,False,True,False,True,False,False,True,False,True
952.9721326724367,901.115105782969,25.333333333333332,18.5,18.166666666666668,21.666666666666668,False,False,False,False,False,True,False,False,False,False,False,False,False
952.9721326724367,1025.007351001097,27.833333333333332,22.833333333333332,17.5,37.666666666666664,False,False,False,False,False,True,False,False,False,False,True,False,True
952.9721326724367,946.1797634574767,28.5,25.333333333333332,18.0,26.833333333333332,False,False,False,False,False,True,False,False,True,False,False,False,True
952.9721326724367,888.3340018894845,28.5,20.666666666666668,24.166666666666668,28.333333333333332,False,False,False,False,False,True,False,False,False,True,False,False,True
952.9721326724367,963.5834565372198,28.5,18.833333333333332,18.833333333333332,31.0,False,False,False,False,False,True,False,False,False,False,False,False,True
952.9721326724367,1065.4695872311397,25.5,16.333333333333332,19.833333333333332,22.833333333333332,False,False,False,False,False,True,False,True,False,False,False,False,False
952.9721326724367,928.0646937895297,24.333333333333332,19.5,12.0,22.5,False,False,False,False,False,True,False,False,False,False,True,False,False
952.9721326724367,1053.9666878730643,24.333333333333332,19.333333333333332,24.166666666666668,24.166666666666668,False,False,False,False,False,True,False,False,False,True,False,False,True
952.9721326724367,916.5085964025061,25.166666666666668,19.333333333333332,23.166666666666668,23.833333333333332,False,False,False,False,False,True,False,False,False,False,False,False,False
952.9721326724367,1025.007351001097,24.833333333333332,17.666666666666668,17.0,27.333333333333332,False,False,False,False,False,True,False,True,False,False,True,False,True
952.9721326724367,1050.066045486323,25.833333333333332,18.5,37.0,14.5,False,False,False,False,False,True,False,False,False,True,False,True,False
952.9721326724367,1076.5538265063985,26.0,21.0,30.166666666666668,26.166666666666668,False,False,False,False,False,True,False,False,False,True,False,False,True
952.9721326724367,1020.720023407636,25.0,23.833333333333332,21.5,22.666666666666668,False,False,False,False,False,True,False,False,False,False,False,False,False
952.9721326724367,1036.365276301752,24.666666666666668,26.666666666666668,23.833333333333332,18.833333333333332,False,False,False,False,False,True,False,False,True,False,False,False,False
952.9721326724367,905.1515249408658,24.333333333333332,27.0,17.833333333333332,24.0,False,False,False,False,False,True,False,False,True,False,True,False,False
952.9721326724367,1025.007351001097,25.5,26.166666666666668,14.5,22.0,False,False,False,False,False,True,False,False,True,False,True,False,False
952.9721326724367,1050.066045486323,19.166666666666668,29.5,26.0,18.666666666666668,False,False,False,False,False,False,False,False,True,True,False,False,False
952.9721326724367,1053.9666878730643,17.5,29.166666666666668,28.5,20.5,False,False,False,False,False,False,True,False,True,True,False,False,False
952.9721326724367,911.7988128822509,22.166666666666668,28.333333333333332,17.0,30.166666666666668,False,False,False,False,False,False,False,False,True,False,True,False,True
952.9721326724367,888.3340018894845,23.166666666666668,25.166666666666668,21.333333333333332,17.666666666666668,False,False,False,False,False,False,False,False,True,False,False,True,False
952.9721326724367,1053.9666878730643,27.166666666666668,28.0,24.333333333333332,24.166666666666668,False,False,False,False,False,True,False,False,True,True,False,False,True
952.9721326724367,1025.007351001097,29.0,25.5,14.833333333333334,32.166666666666664,False,False,False,False,False,True,False,False,True,False,True,False,True
952.9721326724367,922.6059636691656,27.333333333333332,28.333333333333332,23.833333333333332,24.0,False,False,False,False,False,True,False,False,True,False,False,False,False
952.9721326724367,980.9644965547423,24.166666666666668,27.166666666666668,20.0,14.666666666666666,False,True,False,False,False,True,False,False,True,False,False,True,False
952.9721326724367,961.9814814228336,18.5,23.0,18.0,17.333333333333332,False,False,False,False,False,False,False,False,False,False,False,True,False
952.9721326724367,928.0646937895297,21.166666666666668,21.5,19.666666666666668,17.5,False,False,False,False,False,False,False,False,False,False,False,True,False
952.9721326724367,1071.712634727573,26.0,24.666666666666668,30.666666666666668,23.833333333333332,False,False,False,False,False,True,False,False,True,True,False,False,False
952.9721326724367,888.3340018894845,23.833333333333332,27.0,23.5,15.5,False,False,False,False,False,False,False,False,True,False,False,True,False
952.9721326724367,1056.1827456266903,24.166666666666668,26.666666666666668,26.0,25.166666666666668,False,False,False,False,False,True,False,False,True,True,False,False,True
952.9721326724367,946.4051184618754,28.333333333333332,23.5,20.833333333333332,23.0,False,False,False,False,False,True,False,False,False,False,False,False,False
952.9721326724367,911.7988128822509,27.5,24.333333333333332,19.0,24.666666666666668,False,False,False,False,False,True,False,False,True,False,False,False,True
952.9721326724367,1025.007351001097,27.166666666666668,21.5,24.833333333333332,26.166666666666668,False,False,False,False,False,True,False,False,False,True,False,False,True
952.9721326724367,974.0195567854328,18.833333333333332,20.166666666666668,25.333333333333332,25.833333333333332,False,False,False,False,False,False,False,False,False,True,False,False,True
952.9721326724367,1033.313465888192,16.333333333333332,20.333333333333332,22.5,18.5,False,False,False,False,False,False,True,False,False,False,False,False,False
952.9721326724367,888.3340018894845,15.5,22.5,34.5,20.5,False,False,False,False,False,False,True,False,False,True,False,False,False
952.9721326724367,1053.9666878730643,14.833333333333334,21.833333333333332,25.5,26.833333333333332,False,False,False,False,False,False,True,False,False,True,False,False,True
952.9721326724367,1025.007351001097,17.166666666666668,23.666666666666668,20.833333333333332,27.0,False,False,False,False,False,False,True,False,False,False,False,False,True
952.9721326724367,888.3340018894845,31.5,26.166666666666668,28.0,26.166666666666668,False,False,False,False,False,True,False,False,True,True,False,False,True
952.9721326724367,979.7382961995212,34.166666666666664,28.0,29.833333333333332,25.333333333333332,False,False,False,False,False,True,False,False,True,True,False,False,True
952.9721326724367,1068.7992637049115,33.833333333333336,28.666666666666668,24.166666666666668,22.166666666666668,False,False,False,False,False,True,False,False,True,True,False,False,False
952.9721326724367,928.0646937895297,30.5,27.0,20.0,21.166666666666668,False,False,False,False,False,True,False,False,True,False,False,False,False
952.9721326724367,1177.08966053594,31.166666666666668,27.5,24.166666666666668,19.833333333333332,False,False,False,False,False,True,False,False,True,True,False,False,False
952.9721326724367,1076.5538265063985,34.5,21.166666666666668,16.166666666666668,29.0,False,False,False,False,False,True,False,False,False,False,True,False,True
952.9721326724367,1053.9666878730643,36.666666666666664,20.5,30.666666666666668,28.0,False,False,False,False,False,True,False,False,False,True,False,False,True
952.9721326724367,1050.066045486323,36.333333333333336,20.666666666666668,22.666666666666668,23.333333333333332,False,False,False,False,False,True,False,False,False,False,False,False,False
952.9721326724367,1068.7992637049115,39.0,19.333333333333332,32.0,27.333333333333332,False,False,False,False,False,True,False,False,False,True,False,False,True
952.9721326724367,1036.365276301752,36.666666666666664,22.666666666666668,32.666666666666664,13.5,False,False,False,False,False,True,False,False,False,True,False,True,False
952.9721326724367,1068.7992637049115,33.833333333333336,24.5,27.333333333333332,25.833333333333332,False,False,False,False,False,True,False,False,True,True,False,False,True
952.9721326724367,1107.5056271456103,29.333333333333332,24.0,19.0,19.666666666666668,False,False,False,False,False,True,False,False,False,False,False,False,False
952.9721326724367,1016.1879695783665,24.833333333333332,23.833333333333332,12.166666666666666,19.0,False,False,False,False,False,True,False,False,False,False,True,False,False
952.9721326724367,1065.4695872311397,18.333333333333332,18.833333333333332,28.166666666666668,23.833333333333332,False,False,False,False,False,False,False,False,False,True,False,False,False
952.9721326724367,1025.007351001097,24.0,20.166666666666668,17.5,23.5,False,False,False,False,False,False,False,False,False,False,True,False,False
952.9721326724367,1033.313465888192,24.333333333333332,18.666666666666668,27.166666666666668,16.833333333333332,False,False,False,False,False,True,False,False,False,True,False,True,False
952.9721326724367,1053.9666878730643,23.5,18.166666666666668,29.833333333333332,19.666666666666668,False,False,False,False,False,False,False,False,False,True,False,False,False
952.9721326724367,888.3340018894845,20.333333333333332,17.5,25.0,24.5,False,False,False,False,False,False,False,True,False,True,False,False,True
952.9721326724367,888.3340018894845,19.0,17.166666666666668,21.5,22.5,False,False,False,False,False,False,False,True,False,False,False,False,False
952.9721326724367,1053.9666878730643,23.0,20.5,30.5,31.5,False,False,False,False,False,False,False,False,False,True,False,False,True
952.9721326724367,1019.7978599255318,25.333333333333332,25.0,30.5,26.166666666666668,False,False,False,False,False,True,False,False,True,True,False,False,True
952.9721326724367,1025.007351001097,27.833333333333332,32.0,28.666666666666668,32.833333333333336,False,False,False,False,False,True,False,False,True,True,False,False,True
952.9721326724367,916.5085964025061,29.666666666666668,32.333333333333336,20.333333333333332,27.5,False,False,False,False,False,True,False,False,True,False,False,False,True
952.9721326724367,1065.4695872311397,24.5,25.666666666666668,22.666666666666668,18.833333333333332,False,False,False,False,False,True,False,False,True,False,False,False,False
952.9721326724367,1071.189207996572,21.5,23.5,24.0,22.833333333333332,False,False,False,False,False,False,False,False,False,False,False,False,False
952.9721326724367,928.0646937895297,21.333333333333332,25.833333333333332,13.666666666666666,28.0,False,False,False,False,False,False,False,False,True,False,True,False,True
952.9721326724367,1056.1827456266903,25.666666666666668,23.0,23.0,19.333333333333332,False,False,False,False,False,True,False,False,False,False,False,False,False
952.9721326724367,970.6497656149076,21.333333333333332,23.5,22.166666666666668,18.5,False,False,False,False,False,False,False,False,False,False,False,False,False
952.9721326724367,1020.720023407636,22.166666666666668,32.5,26.666666666666668,22.833333333333332,False,False,False,False,False,False,False,False,True,True,False,False,False
952.9721326724367,1050.066045486323,21.5,33.666666666666664,26.5,25.0,False,False,False,False,False,False,False,False,True,True,False,False,True
952.9721326724367,1025.007351001097,23.333333333333332,24.166666666666668,27.5,31.166666666666668,False,False,False,False,False,False,False,False,True,True,False,False,True
952.9721326724367,1053.9666878730643,20.833333333333332,22.833333333333332,28.333333333333332,21.0,False,False,False,False,False,False,False,False,False,True,False,False,False
952.9721326724367,888.3340018894845,25.833333333333332,20.0,20.166666666666668,29.333333333333332,False,False,False,False,False,True,False,False,False,False,False,False,True
952.9721326724367,901.115105782969,27.0,19.666666666666668,14.333333333333334,31.333333333333332,False,False,False,False,False,True,False,False,False,False,True,False,True
952.9721326724367,1050.066045486323,27.333333333333332,23.333333333333332,23.666666666666668,23.166666666666668,False,False,False,False,False,True,False,False,False,False,False,False,False
952.9721326724367,922.6059636691656,28.5,27.333333333333332,18.5,21.333333333333332,False,False,False,False,False,True,False,False,True,False,False,False,False
952.9721326724367,888.3340018894845,25.0,30.5,22.0,26.666666666666668,False,False,False,False,False,True,False,False,True,False,False,False,True
952.9721326724367,980.9644965547423,26.5,28.166666666666668,26.0,27.5,False,False,False,False,False,True,False,False,True,True,False,False,True
952.9721326724367,946.1797634574767,25.5,23.833333333333332,23.166666666666668,29.166666666666668,False,False,False,False,False,True,False,False,False,False,False,False,True
952.9721326724367,963.5834565372198,28.833333333333332,20.0,23.5,27.833333333333332,False,False,False,False,False,True,False,False,False,False,False,False,True
952.9721326724367,1053.9666878730643,24.833333333333332,19.666666666666668,27.833333333333332,11.166666666666666,False,False,False,False,False,True,False,False,False,True,False,True,False
952.9721326724367,1025.007351001097,24.333333333333332,21.5,25.666666666666668,26.0,False,False,False,False,False,True,False,False,False,True,False,False,True
1071.189207996572,1071.712634727573,25.333333333333332,14.333333333333334,25.833333333333332,20.166666666666668,False,False,True,False,False,True,False,True,False,True,False,False,False
1071.189207996572,905.1515249408658,28.833333333333332,15.833333333333334,24.5,23.333333333333332,False,False,False,False,False,True,False,True,False,True,False,False,False
1071.189207996572,946.4051184618754,28.666666666666668,17.0,23.5,20.666666666666668,False,False,False,False,False,True,False,True,False,False,False,False,False
1071.189207996572,928.0646937895297,25.0,17.166666666666668,19.166666666666668,27.0,False,False,False,False,False,True,False,True,False,False,False,False,True
1071.189207996572,1019.7978599255318,22.833333333333332,19.833333333333332,26.0,20.166666666666668,False,False,False,False,False,False,False,False,False,True,False,False,False
1071.189207996572,1076.5538265063985,20.666666666666668,18.5,20.0,13.833333333333334,False,False,False,False,False,False,False,False,False,False,False,True,False
1071.189207996572,974.0195567854328,22.5,15.333333333333334,12.166666666666666,26.166666666666668,False,False,False,False,False,False,False,True,False,False,True,False,True
1071.189207996572,961.9814814228336,21.5,16.333333333333332,13.0,18.5,False,False,False,False,False,False,False,True,False,False,True,False,False
1071.189207996572,946.4051184618754,21.0,16.166666666666668,19.166666666666668,19.833333333333332,False,False,False,False,False,False,False,True,False,False,False,False,False
1071.189207996572,1019.7978599255318,23.666666666666668,18.833333333333332,16.833333333333332,24.666666666666668,False,False,False,False,False,False,False,False,False,False,True,False,True
1071.189207996572,1036.365276301752,27.0,19.833333333333332,27.833333333333332,19.166666666666668,False,False,False,False,False,True,False,False,False,True,False,False,False
1071.189207996572,961.9814814228336,26.833333333333332,19.833333333333332,16.0,21.833333333333332,False,False,False,False,False,True,False,False,False,False,True,False,False
1071.189207996572,1065.4695872311397,26.833333333333332,19.666666666666668,18.0,25.0,False,False,False,False,False,True,False,False,False,False,False,False,True
1071.189207996572,963.5834565372198,26.0,21.5,21.666666666666668,32.666666666666664,False,False,False,False,False,True,False,False,False,False,False,False,True
1071.189207996572,1071.712634727573,23.666666666666668,20.666666666666668,19.0,16.333333333333332,False,False,False,False,False,False,False,False,False,False,False,True,False
1071.189207996572,946.1797634574767,24.833333333333332,21.833333333333332,29.0,16.5,False,False,True,False,False,True,False,False,False,True,False,True,False
1071.189207996572,974.0195567854328,23.166666666666668,22.333333333333332,22.666666666666668,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False
1071.189207996572,961.9814814228336,27.5,23.833333333333332,14.833333333333334,23.333333333333332,False,False,False,False,False,True,False,False,False,False,True,False,False
1071.189207996572,946.4051184618754,28.5,23.833333333333332,22.166666666666668,27.333333333333332,False,False,False,False,False,True,False,False,False,False,False,False,True
1071.189207996572,1068.7992637049115,22.333333333333332,21.5,28.0,26.5,False,False,True,False,False,False,False,False,False,True,False,False,True
1071.189207996572,1019.7978599255318,19.5,20.833333333333332,25.5,17.5,False,True,False,False,False,False,False,False,False,True,False,True,False
1071.189207996572,905.1515249408658,18.333333333333332,17.5,14.666666666666666,28.5,True,True,False,False,False,False,False,True,False,False,True,False,True
1071.189207996572,1071.712634727573,19.166666666666668,17.666666666666668,26.0,24.333333333333332,False,False,False,False,False,False,False,True,False,True,False,False,True
1071.189207996572,1033.313465888192,21.333333333333332,18.833333333333332,25.333333333333332,28.333333333333332,True,False,True,True,False,False,False,False,False,True,False,False,True
1071.189207996572,1036.365276301752,19.166666666666668,21.5,29.333333333333332,23.833333333333332,False,False,True,False,False,False,False,False,False,True,False,False,False
1071.189207996572,1019.7978599255318,18.166666666666668,26.666666666666668,28.5,22.0,False,False,False,False,False,False,False,False,True,True,False,False,False
1071.189207996572,1071.712634727573,18.833333333333332,24.333333333333332,25.333333333333332,24.166666666666668,False,False,False,False,False,False,False,False,True,True,False,False,True
1071.189207996572,888.3340018894845,21.166666666666668,22.5,17.333333333333332,23.166666666666668,False,False,False,False,False,False,False,False,False,False,True,False,False
1071.189207996572,952.9721326724367,29.5,13.5,22.333333333333332,27.5,False,False,False,False,False,True,False,True,False,False,False,False,True
1071.189207996572,970.6497656149076,26.333333333333332,20.166666666666668,16.833333333333332,25.666666666666668,False,False,False,False,False,True,False,False,False,False,True,False,True
1071.189207996572,979.7382961995212,27.333333333333332,24.166666666666668,19.166666666666668,26.333333333333332,False,False,False,False,False,True,False,False,True,False,False,False,True
1071.189207996572,901.115105782969,26.5,22.666666666666668,15.5,26.333333333333332,False,False,False,False,False,True,False,False,False,False,True,False,True
1071.189207996572,961.9814814228336,24.666666666666668,20.166666666666668,13.833333333333334,23.666666666666668,False,False,False,False,False,True,False,False,False,False,True,False,False
